quarter brit lose sleep debt	loses money sad to help him lazy gets a loan to get a better deal to have a job sad to get a new job	1	0	0	0	0
carolyn hax husband abusive mom isnt owes apology	gets yelled at sad to get away with it responsible is punished to make sure she does not get into trouble to have been wronged guilty to apologize	1	0	0	0	0
jalen rose problem basketball analytics	they are disappointed annoyed to win unintelligent gets into trouble to be a better basketball player to have a problem frustrated to get better at basketball	1	0	0	0	0
joe bidens union schtick performance pollster signed lobby labor trump nafta num	none none none none none none none none none	0	1	0	0	0
democratic congressman belief greatest threat amendment	people are saved happy to protest naive gets a raise to be patriotic to be a racist satisfied to do nothing	0	0	0	0	1
beto slam warren mistaken call decriminalize border crossing	people get hurt angry to get away from him mean gets caught to be correct to have heard rumors about border crossing justified to get away with something	0	0	0	1	0
mexican chef ricardo munoz zurita post video fish plastic inside gut	none none none none none none none none none	0	0	0	1	0
uber driver strike owner big payday	people lose their cars angry to get the money careless gets arrested to be a success to get into a car accident sad to get a raise	1	0	0	0	0
num girl died excitement halfway num water slide	none none none none none none none none none	0	0	0	1	0
toy story num cut fake blooper scene wake metoo	laughs happy to laugh careless gets yelled at to make people laugh to be a good actor happy to be a hero	0	0	0	0	1
mexican authority rescue boy num parent wrapped leg chain	gets hurt scared to help him brave is arrested to save his own life to get the item scared to run away	0	0	0	1	0
end jimmy kimmels torment matt damon upped ante	none none none mean none none none none the truth	0	0	1	0	0
scouted sodastreams soda maker today amazon num	001 happy 50 irresponsible 000 dollars to have a drink to go to the store happy a good price	0	1	0	0	0
giant jellyfish size human spotted diver	they get paid surprised to get paid for their services dumb gets called a freak to be a fish to be in a boat happy to be a fish	1	0	0	0	0
trump approval rating dip num percent	they get promoted happy to give a raise ambitious gets promoted to be a success to have the authority happy to win	0	0	0	1	0
opioid user call kratom godsend fda menace	people get sick annoyed to get rid of him authoritative to be safe to be in control to have a problem powerful to get an answer	0	0	1	0	0
protester grab harris microphone san francisco forum	gets yelled at by personx annoyed to get a drink aggressive gets yelled at to be heard to get a microphone happy to get a drink	0	0	1	0	0
child furious im sex half-brother	gets a headache angry to get away from him mean gets yelled at to have sex with them to have sex angry to get away from the situation	0	1	0	0	0
police licked ice cream put back video claim doesnt show story	none none none none none none none none none	1	0	0	0	0
bernie sander forced admit raise tax middle class	they get a raise annoyed to protest the decision mean gets yelled at to be fair to be a teacher justified to make sure the class is safe	0	0	0	0	1
north korea trip trump revealed government one-man operation	people are affected by the event surprised to get out of the country brave gets arrested to save money to have the authority to do so happy to get away with it	1	0	0	0	0
australian toddler reportedly stuck condom found mcdonalds mouth	they are surprised disgusted to eat careless chews to be a good cook to be at mcdonalds embarrassed to clean it up	0	0	0	0	1
oberlin trial blueprint fighting back	they are defeated angry to win aggressive gets arrested to win to have a reason justified to win the case	0	0	0	1	0
scrambled logic trump attempt kill obamacare	they get killed angry to get away from him smart gets killed to be a hero to have a reason happy to make a plan	1	0	0	0	0
num lie biden launch fake poll showing num point ahead trump	none none none none none none none none none	0	0	0	0	1
bangladesh hope alive shakib al hasan sink afghanistan	people die in iraq grateful to thank him religious gets killed to save people to have a religion happy to make sure everyone is dead	1	0	0	0	0
kindergarten cop actor arrested public intoxication alabama	gets arrested angry to punish personx criminal gets arrested to be a cop to be arrested ashamed to be arrested	0	0	0	1	0
hampshire lawmaker overrode republican governor veto abolished death penalty	people are killed good to enforce the law powerful is looked down on to be a better country to be a politician justified to enforce the law	0	1	0	0	0
column la city hall incompetence corruption close cousin	people are cheated annoyed to get away from personx corrupt gets fired to be a bad influence to have a bad reputation bad to get even	1	0	0	0	0
clinton albright urge political action defy threat fascism	people get into trouble annoyed to protest aggressive gets protested to be a leader to have the power to do it justified to be a leader	0	1	0	0	0
democrat renew attack trump attorney general	people lose their homes angry to win aggressive gets arrested to win the case to be a racist satisfied to win	0	0	0	1	0
werner herzog film dead friend	cries sad to see the film curious gets a film review to have fun to write a book about the old friend sad to write a book	1	0	0	0	0
devin nuness ridiculous lawsuit masterpiece republican grievance	people are insulted annoyed to get away from personx racist gets yelled at to get away with something to have a lot of people in a political party justified to win	1	0	0	0	0
surprising thing america migrant past	people are surprised surprised to learn more about it curious gets a compliment to be a good citizen to have been born in a migrant race surprised to be a success	0	0	1	0	0
key swing district voter candidate big pharma american tired ripped	none none none none none none none none none	0	1	0	0	0
stable climate constitutional question twenty-first century	people are asked questions happy to ask questions intelligent gets asked questions to be the right to a stable climate to be a politician happy to make sure people understand	1	0	0	0	0
enbridge front group pushing company line num oil pipeline	gets into trouble angry to get a good deal greedy gets a promotion to be in charge to have a reason happy to be a success	0	1	0	0	0
honey good luck pelosis rant accepting num trump term belongs butthurt hall fame	none none none none none none none none none	0	0	0	0	1
talk taking foreign representative jim jordan reminds dems happened num resistance	none none none none none none none none none	0	0	0	0	1
china toddler three-year-old fall storey survives	they are scolded happy to make sure they are ok young gets scolded by his parents to not be a burden to be born happy to get up	0	0	1	0	0
fox news chris wallace set record straight russia investigation start trump dossier	they get fired angry to get their money thorough is fired to be accurate to have information satisfied to be right	0	1	0	0	0
serial hot-take-haver pardes seleh totally cringing housewife havent worked day life	none none none none none none none none none	0	0	0	0	1
northern ireland police arrest num men shooting death journalist	gets arrested sad to get away violent gets arrested to be a police officer to be a policeman angry to get a lawyer	0	0	1	0	0
sander biden owes country apology civility remark	gets angry grateful to forgive respectful gets fired to be polite to have done something wrong relieved to make amends	1	0	0	0	0
young texas brother killed violent storm identified	people are killed scared to get revenge violent gets arrested to be safe to be in a violent environment scared to be safe	0	0	0	1	0
sen steve daines proposes resolution condemning disastrous policy socialism	people lose respect for personx angry to protest wise gets yelled at to be a leader to have the information justified to be right	0	0	0	0	1
police protect black female trump supporter violent white antifa terrorist dc	people are protected protected to thank personx protective is arrested for kidnapping to protect the females to have the resources to defend against violent white terrorists proud to protect the women	0	0	0	0	1
sick num people tweet running seven-year-old pro-trump child	none none none none none none none none none	0	0	0	0	1
fedex sue usa commerce department export control huawei dispute	gets sued angry to get their money back aggressive gets sued to be a good citizen to have a reason satisfied to get a good deal	0	0	1	0	0
tension worsen lapd ice trump immigration raid	people lose money annoyed to get away with something greedy gets arrested to be a success to be a politician bad to get away with it	1	0	0	0	0
gold future move earlier decline usa stock index turn lower	they lose money disappointed to get a raise unskilled loses money to be a winner to be in competition sad to get a raise	0	0	1	0	0
charged texas human trafficking sex slavery scheme	people are raped sad to get away immoral gets arrested to make money to have a reason to do it guilty to get a good deal	1	0	0	0	0
explosion heard syrian capital apparent israeli strike	people lose their homes surprised to get away observant gets nervous to be aware of the outcome to have heard the reports surprised to make a report	0	0	0	0	1
dan crenshaw rip google exec hearing labeling ben shapiro nazi	none none none none none none none none none	0	0	0	0	1
hong kong protester storm legislature anniversary city return chinese rule	people are affected by the event happy to celebrate the event powerful gets a medal to be in control to be a politician happy to celebrate the event	0	1	0	0	0
europe dream escaping dictatorship dollar	people lose money disappointed to win the game brave gets a new job to be free of debt to be a dreamer happy to be successful	0	0	0	1	0
amlo make economic mis-steps bolsonaro delivers reform	people are affected annoyed to get a new office greedy gets stressed to be a good citizen to be in charge happy to be a success	0	0	1	0	0
donald trump state visit happened day	people are shocked happy to go to the airport responsible gets yelled at to be a part of the event to have a meeting with his colleagues happy to go home	0	0	1	0	0
dgap-adhoc allgeier successfully completes capital increase	they are grateful to him happy to congratulate personx smart gets praised to achieve something to work hard happy to be successful	0	0	1	0	0
airbnbs anti-west bank policy show law bd matter	people get caught angry to protest the policy wise gets arrested to make people safe to be a politician good to enforce the policy	0	0	0	0	1
embassy prison assange settle legal battle	loses money sad to win the case willful gets arrested to win the war to have been arrested by the police justified to win	0	0	0	1	0
freedom religion doesnt cut	people pray happy to listen to personx religious gets a headache to be religious to have faith religious to be religious	0	0	0	1	0
inf treaty demise usa seek fund missile test	people lose money angry to thank personx greedy gets arrested to get rid of something to have the resources to do so satisfied to make sure the people are safe	0	0	0	0	1
alternative bad cop worse	gets arrested bad to be safe bad gets arrested to be better than bad cops to be a criminal bad to avoid bad cops	0	0	1	0	0
sunday live ny time announces plan ban conservative youtube	people listen to person x annoyed to listen to the information smart is criticized to be a good citizen to be a politician happy to be a leader	0	0	0	0	1
man jailed beating wife claim victim anti-semitic harassment	gets hurt angry to get out mean gets caught to defend himself / herself to be in trouble guilty to be a hero	0	0	0	1	0
wheelchair basketball player abdi jama lucky alive	they play with me happy to win lucky gets a trophy to be healthy to be in a basketball game happy to be the best	0	0	1	0	0
mass stabbing japan leaf num injured num dead including num girl	cries sad to cry dead is buried in a casket to die to have been shot by a gun sad to get medical help	0	0	0	0	1
mass judge charged obstruction allegedly helping man evade ice	gets caught angry to thank personx mean gets arrested to be a cop to be judge angry to make a judgement call	0	0	0	1	0
toddler miraculously survives fall steep embankment arkansas	they are surprised sad to help them lucky gets hurt to be alive to be in a ditch lucky to be a good swimmer	0	0	1	0	0
michigan charge num priest sexual misconduct	gets arrested angry to get away from personx immoral gets arrested to be in control to have a bad reputation angry to make sure they are not caught	0	0	0	1	0
judge suspended pay num month making anti-trump remark court facebook	they are angry angry to file a motion guilty is arrested to be right to be a bad person guilty out	0	0	0	0	1
boris johnson uk match fit deal	they are happy happy to get the money back determined gets a good deal to be fit to have a good deal happy to get the best deal	1	0	0	0	0
georgia department public health charity feed hungry kid uncertified kitchen	none none none none none none none none none	0	0	0	1	0
cross-atlantic plan break capital control	loses control annoyed to get away from personx careless gets arrested to win the game to have the information powerful to get away from people	0	1	0	0	0
exxon mobil sue cuba property expropriated num	people lose money angry to get their money back greedy gets arrested to be in power to have the authority satisfied to make money	0	0	0	0	1
black man asks appeal court move case clinton courthouse confederate statue	they are sued angry to win the case desperate gets rejected to win the case to have a court date satisfied to win	0	1	0	0	0
trump winner coming mueller hearing rep steube	they are disappointed disappointed to listen to personx successful gets praised to be the winner to have a lot of experience proud to win	0	0	0	0	1
triciabiz launch online business school entrepreneur africa	people get a good name interested to get paid smart gets paid to make money to have a website happy to make money	0	0	1	0	0
prosecutor cruise ship captain arrested	gets arrested angry to make a settlement criminal gets arrested to get a good deal to have been arrested sad to get the captain arrested	0	0	0	1	0
rand paul offer buy ilhan omar ticket somalia back america	none none none none none none none none none	0	0	0	0	1
navy seal acquitted war crime eyewitness testimony photographic evidence	they are arrested sad to get a report honorable is arrested to be a hero to have a gun justified to prove the facts	0	1	0	0	0
british airway pilot strike go-ahead sparking fear chaos heathrow	people lose their jobs worried to be safe brave gets a ticket to be a pilot to be in the air nervous to be successful	0	0	0	1	0
document week un call syrian propaganda hospital attack	people are affected annoyed to get rid of personx mean gets called out to be in control to be in a hospital satisfied to get away with something	0	0	0	1	0
horror ice trans pod	people get sick disgusted to avoid him scared gets sick to experience something to be a horror film film actor sad to get away	1	0	0	0	0
trade secret firm promised high-tech ransomware solution pay hacker	none none none none none none none none none	0	0	1	0	0
watch live big tech officially announces plan censor conservative christian planetary scale	none none none none none none none none none	0	0	0	0	1
maga bomber didnt pipe bomb hurt	people die hurt to get hurt mean gets burned to be a bomb expert to have a bomb thrower sad to get rid of it	0	0	0	1	0
trump honor d-day anniversary ranting pelosi	people get tired annoyed to get a good night's sleep annoying gets yelled to be a good host to have a lot of friends happy to be praised	0	0	0	0	1
global arm trade booming buyer spoiled choice	people lose their homes happy to get their product greedy gets a lot of money to make more money to make a deal happy to make more products	0	0	1	0	0
num smartphones num samsung galaxy s105g oneplus num pro num	none none none none none none none none none	1	0	0	0	0
donald trump worsening obstruction justice antic wont end	gets into trouble annoyed to get their way willful gets arrested to be in charge to have a reason to do so justified to get away with something	0	1	0	0	0
escape reality delightful old-time thriller youll forget num	happy happy to forget about it naive sad to forget to have been a good listener happy to change their ways	1	0	0	0	0
legal expert flabbergasted ag barrs deliberate political performance he tank trump	none none none none none none none none none	0	1	0	0	0
feel century cut chinese censor slice minute game throne premiere	none none none none none none none none none	0	0	1	0	0
justin amash libertarian future	they are grateful happy to protest influential gets a new job to be a good citizen to be a racist happy to make sure everyone is happy	1	0	0	0	0
trump thrilled finally attorney general sell american people	gets a good deal happy to thank him determined none to be a good lawyer to be a lawyer happy to get a good deal	0	0	0	0	1
thailand opposition form alliance claim lower house majority	people are defeated angry to win powerful gets called a fraud to be in control to be in power happy to be in power	0	0	0	0	1
taliban fighter freed guantanamo face usa peace talk	people are safe happy to thank them for it brave gets shot to be safe to have the authority relieved to be a hero	0	0	0	0	1
government decade save specie here	they get their money grateful to thank personx smart gets a promotion to save to be a scientist happy to get a good name	1	0	0	0	0
republican lawmaker called trump racism	people are shocked happy to protest racist is ignored to be a good citizen to be a racist happy to get a vote	0	1	0	0	0
harrison ford trudeau fighting world war iii climate change	people lose money happy to thank personx patriotic gets a medal to be respectful to have been asked for a loan happy to get out of trouble	0	0	0	0	1
parent south australian girl killed lamborghini careered footpath mourn	people lost their lives sad the girl sad personx is killed to be dead to be in the wrong place sad to be saved	0	0	0	1	0
female footballer grab world attention finally	gets excited interested to listen to personx brave gets yelled at to be noticed to be a leader happy to be recognized	0	0	1	0	0
death america frontier vision	people are dead sad to be safe brave gets arrested to be a rebel to be in the wrong place satisfied to be successful	1	0	0	0	0
great triggering begin tim young asks body choice crowd inconvenient question lose	none none none none none none none none none	0	0	0	0	1
military duped buying fake chinese-made military gear	they get a fake chinese outfit impressed to get the product dishonest gets caught to be rich to have the money happy to buy something	0	1	0	0	0
shinano kenshi introduces corporate brand	people are more knowledgeable interested to listen to the new information smart gets paid to be a good example to be a manager happy to make a presentation	0	0	1	0	0
delaney post online fundraising day primary debate	people get a new job happy to win confident gets a good name to be successful to have a good time happy to win the debate	0	0	0	1	0
rush limbaugh friendship doris day	they get called names happy to get away from him friendly gets called a jerk to be a good friend to have a good time happy to go to the movies	1	0	0	0	0
team won woman world cupand boosted case equal pay	they are grateful happy to win proud is praised to win the game to be a winner happy to win	0	0	1	0	0
lawmaker aim curb social medium addiction bill	people are more informed annoyed to be left alone mean gets arrested to be a better citizen to have a blog satisfied to get attention	0	0	1	0	0
people absolutely reeling brutal moment game throne	loses money happy to win overwhelmed loses money to be entertained to be playing the game sad to win	0	0	1	0	0
defended land mine guatemala fled fear life	none none none none none none none none none	0	1	0	0	0
trump clean foreign dirt comment helping	gets dirty annoyed to get even with personx mean is very happy to be rude to be able to stop the bad people satisfied to get away with it	0	0	0	0	1
hate crime woman feel uncomfortable waxing male genitalia arwa mahdawi	none none none none none none none none none	1	0	0	0	0
shocking image syria show girl num clinging sister t-shirt bombed building	people die disgusted to get away careless gets dirty to be seen as a freak to be a racist happy to be praised	0	0	0	0	1
philippine anti-drug agency ban rap song think weed	gets addicted annoyed to make sure they are not smoking weed addicted gets called a racist to be a better product to have a bad attitude happy to make sure it does not happen	1	0	0	0	0
community outraged high school boy blackface post video disparaging black girl harassing mcdonald worker	none none none none none none none none none	0	0	0	0	1
ap fact check trump twist fact migrant girl death	gets killed sad to get away with it smart gets caught to be a good citizen to be in a car driving guilty to make sure she's dead	1	0	0	0	0
jacinda ardern rewritten script nation grief terrorist attack	none none none none none none none none none	1	0	0	0	0
latest balkan breakdown washington business	people lose respect for personx annoyed to get away ignorant gets yelled at to be left alone to be a journalist sad to be left alone	0	0	0	0	1
judge order ethic training michael flynns lawyer	gets fired nervous to win the case smart gets paid well to be in control to get the right information satisfied to get a new client	0	0	0	0	1
diy artist transforms haunted house icon hilarious series	gets a commission entertained to laugh creative gets called a freak to be entertained to be a member of a group happy to make a movie about it	1	0	0	0	0
flashback ilhan omar begs judge show mercy isi terrorist	they listen to personx angry to listen to personx humble gets scolded to be a good citizen to be in court guilty to be a martyr	0	0	0	0	1
yorkers totally unfazed alien subway entertainer wacky performance	people get nervous annoyed to get rid of him ignorant is ignored to be a better person to have heard about the event annoyed to be left alone	0	0	0	1	0
border patrol arrest num migrant largest bust record	people are killed annoyed to get away criminal gets arrested to get away with illegal things to have been arrested happy to make a report	0	0	0	1	0
man stand num heat pas resume handout viral	none none none none none none none none none	0	0	0	0	1
venezuela coup attempt fails overthrow maduro guaid call protest	people are hurt angry to protest incompetent gets hurt to be a better person to be a racist sad to get away with it	0	1	0	0	0
amid trump attack planned parenthood broadens health care focus	people lose money grateful to thank person x responsible gets a raise to help people to be a doctor happy to get better	0	1	0	0	0
corporate homicide ralph nader demand boeing recall jet ethiopia crash kill niece	none none none none none none none none none	1	0	0	0	0
half young russian emigrate gallup poll	they get a passport sad to protest poor gets rejected to be a foreigner to be a communist happy to go to russia	0	1	0	0	0
test missile termination reagan-era inf treaty russia	they are fired angry to protest aggressive is fired to make a difference to have a meeting with the foreign office satisfied to get rid of the foreign policy	0	0	0	0	1
freelance writer student loan excellent credit move	none none none none none none none none none	0	0	1	0	0
chelsea clinton received num iac board member - attending meeting	they are disappointed happy a class a year ago and a half hour ago to be an iac member none happy a quarter	0	0	0	0	1
rex tillerson congress jared kushner back foreign policy	gets into trouble betrayed to get rid of him mean gets arrested to get away with it to have a reason happy to be a leader	0	1	0	0	0
katarina johnson-thompson smash personal win heptathlon	cries sad to cry competitive gets a trophy to be the best to have a ball happy to win	1	0	0	0	0
iran undeterred usa call coalition police key waterway	people lose money annoyed to get rid of him stubborn gets arrested to be safe to be a government official justified to get rid of the problem	0	0	0	1	0
welfare money paying lot thing welfare	they have less money happy to thank personx poor gets a receipt to be rich to save money poor to get a job	1	0	0	0	0
charles barkley black person voted democratic theyre poor	vote happy to vote for them racist gets a vote to vote to vote happy to vote	0	0	0	0	1
april fool day worst car spoof story	people laugh annoyed to tell others about the best car stories silly gets laughed at to be funny to be a fool happy to make people laugh	1	0	0	0	0
dan gainor meghan mccain fight back kudos conservative burst ultra-liberal seth meyers bubble	none none none none none none none none none	0	0	0	0	1
num mass shooting week trump blame gilroy	people get killed sad to be safe bad gets fired to be in control to have a gun bad to be a good example	1	0	0	0	0
house democrat unveil num billion emergency border funding bill	people lose money grateful to protest the decision greedy gets a raise to be a good citizen to be a politician happy to win the race	0	0	0	1	0
conway take aim biden candidacy frontrunner	none none none none none none none none	1	0	0	0	0
woman national soccer team beat england advance world cup final	they get a trophy competitive to win competitive gets a medal to win the game to be a team player happy to win the game	0	1	0	0	0
majority view socialism incompatible american value	they get into a better situation happy to be a better example intellectual personx thinks deeply about the values to be objective to have a view satisfied to make a change	0	0	0	1	0
crowd boo congressman calling ocasio-cortez tea party left	people get offended by the insult annoyed to leave racist gets yelled at to get rid of the racist to have a reason to be offended angry to get rid of him	0	0	0	0	1
mom leaf num home hour drinking boyfriend found drunk bar num cop	none none none none none none none none none	0	0	0	0	1
iran stepping back preparing attack force	they are defeated angry to win brave gets attacked to win to have lost their job nervous to get away from the enemy	0	0	0	0	1
trump advisor leaf high-powered consulting firm calling house judiciary chairman jerry nadler fcking scumbag	none none none none none none none none none	0	1	0	0	0
durant return game num	they play again happy to have fun athletic gets tired to play to have the game happy to have fun at the game	0	0	0	0	1
queen make king spain netherlands knight garter	people are enslaved by personx defeated to win powerful gets praised to be powerful to be a king powerful to be a king	0	0	0	1	0
lsu dl hammond native ed alexander shot nfl seattle seahawks	people are hurt angry to be safe aggressive none none get shot sad to get a gun	0	1	0	0	0
winner loser gop tax cut year	loses money sad to win the competition smart gets into debt to be a winner to do their best sad to win the lottery	0	0	0	1	0
watch ben rhodes squirm asked obamas wh involved fbi investigation trump	gets questioned grateful to get a good name for him suspicious gets accused of a crime to be safe to have been caught nervous to get the information	0	0	0	0	1
nbc debate debacle top audio glitch tv screen nation black multiple time democrat presidential debate	none none none none none none none none none	0	0	0	0	1
epoch time publisher pen fiery letter accusing nbc news reporter inappropiate question	none none none none none none none none none	0	0	0	0	1
at&ts streaming service directv lost num percent subscriber num month	none none none none none none none none none	1	0	0	0	0
sri lanka bombing invited bomber church	none scared to repent religious gets burned to kill someone to have a gun happy to repent	0	0	1	0	0
armed robber held gas station wearing teenage ninja turtle mask	people get robbed by robber scared to run away brave gets arrested to scare people to get a permit happy to get away with theft	0	0	0	1	0
kamala harris continues lie charlottesville fine people hoax	people are deceived annoyed to get away with the lie deceitful gets caught to be a liar to be in the presence of people who are not interested guilty to keep quiet	0	0	0	0	1
shes republican-ing extra hard ana navarro intervenes distract pelosi versus squad melee	none none none none none none none none none	0	0	0	0	1
caster semenya constantly sick track official made drug compete	gets better annoyed to help her sick gets sick to be healthy to have a bad case sick to feel better	1	0	0	0	0
trump slam biden non-salvageable reclamation project	people lose property angry to win unintelligent gets arrested to be a bad influence to be in a bad mood sad to make a settlement	0	0	0	1	0
cartoon boeing num max num safety guide	people are safe happy to get paid responsible gets a headache to be safe to be in a car proud to be safe	0	0	0	0	1
life lesson world brutal sport	they lose impressed to win brave gets a reputation for being tough to learn to have a lot of practice satisfied to win	1	0	0	0	0
camp diehard supporter woman express regret	they get a new job sad to protest helpful gets yelled at to be a good leader to have a bad attitude happy to make amends	0	0	1	0	0
christian attack muslim left defend	people are saved grateful to get away religious gets shot to defend the christian movement to have the means to defend justified to be safe	0	1	0	0	0
lawmaker facebook start bank walmart thatand failed	people are getting hurt happy to help them unsuccessful gets arrested to be a good citizen to have a website sad to make a donation to bank	0	1	0	0	0
final scene avenger endgame worthy	loses sad to win powerful is defeated to be a hero to be a hero happy to be successful	1	0	0	0	0
burma british rule vintage photograph myanmar day british colony	people are offended happy to be honest reminiscent none happy be a good person happy to be a good example	0	0	0	1	0
top num book set american midwest	people get into trouble impressed to read smart gets a receipt to read to read satisfied to read	1	0	0	0	0
nyt usa step attack russian electrical grid trump dark	people in the subway bad books the future aggressive the wrong place to get away with it to be a bad person bad to be correct	0	1	0	0	0
france mourns fire rip historic notre-dame cathedral stood century	people die sad to be saved historical is revered to have been a historical landmark to be in the presence of the historical landmark sad to repent for their sins	1	0	0	0	0
woman chronicle daring mission rescue airpod subway track	gets killed grateful to help them brave gets arrested to save her to have a parachute proud to get a medal of honor	0	0	1	0	0
house pass num trillion spending package larger spending fight loom	loses money angry to get the money greedy gets yelled at to be rich to be a good planner happy to get a raise	0	0	0	1	0
thousand mourn bosnian government critic slain ambush	people lose respect angry to get revenge on personx angry gets arrested to be in control of the situation to be a politician sad to get rid of them	0	0	0	1	0
leopard kill num boy kruger national park	cries sad to cry violent gets killed to be mean to be a police officer guilty to hide the evidence	1	0	0	0	0
germany question reparation greece settled	people listen to personx angry to argue rude gets a response to be heard to be asked a question satisfied to make a settlement	0	0	0	1	0
iranian manage surf web tide censorship	people lose money happy to get paid for their work determined gets a reputation for being a bad reader to be successful to be a hacker happy to get a better job	0	0	0	1	0
terrible spring allergy louisiana pollen capital improve pollen level drop	people are allergic worried to avoid them sensitive avoid pollen levels to avoid pollen to be allergic to pollen allergic to avoid pollen	0	1	0	0	0
update mass shooter connor betts liz warren supporter hated trump twitter profile included he/him / anime fan / metalhead / leftist / im hell im coming back	none none none none none none none none none	0	0	0	0	1
multiple people shot virginia memorial day weekend party	people get killed sad to go to the funeral careless gets arrested to be a hero to get in the car happy to clean up	0	0	0	1	0
robert muellers dramatic grand finale	people applaud happy to laugh at them dramatic gets applause to be a showoff to be in a show happy to be a hero	0	1	0	0	0
psychedelic tourism niche growing market	people get a lot of money for the product interested to buy a new restaurant trendy gets a raise to be a success to be a marketing agent satisfied to make money	0	0	1	0	0
world wanted hacker speaks	they get a new employee impressed to thank personx for their efforts intelligent gets a promotion to be successful to be well respected happy to be respected	1	0	0	0	0
world burning power stoking flame	people are burned angry to get away powerful is burned to be in control to be in charge powerful to be in power	0	1	0	0	0
electricity change poor life thought	people are grateful to personx grateful to thank him unintelligent gets praised to be a good citizen to have a bad attitude sad to be successful	0	0	1	0	0
meghan markles major post-baby outing trooping colour num looked lot fun	none none none none none none none none none	0	0	1	0	0
home-school charter family state dollar disneyland horseback riding lesson	people get a ride happy to thank personx generous gets thanked to have fun to get money happy to go home	1	0	0	0	0
bible tax christian publisher warn china tariff lead costly bible	none none none none none none none none	1	0	0	0	0
fisherman find piece drone shot iran ambassador	people lose money angry to get away careless gets shot down to be a spy to be in diplomatic circles happy to make a report	0	0	0	1	0
trump insists cut secret immigration deal mexico	people get nervous annoyed to get rid of him greedy gets caught by immigration to be successful to have money satisfied to make sure everyone knows the rules	0	0	0	1	0
brazil border venezuela political crisis humanitarian nightmare	people lose their homes sad to get rid of him humanitarian gets arrested to be in control to have a bad experience sad to get rid of the oil	0	1	0	0	0
sally yates trump indicted obstruction justice president	people who were arrested angry to be in charge lawful he would be a good leader to be in charge to be a politician justified to be in charge	0	0	0	1	0
cnn host trump acting toddler un-american comment opposition research	people are offended annoyed to listen to the presentation arrogant gets scolded to be heard to have the knowledge of the subject happy to make people laugh	0	0	0	0	1
previously unreleased poll show alabama voter disapprove extreme abortion ban	people vote angry to vote racist gets arrested to be a racist to have a policy happy to be correct	0	1	0	0	0
christchurch shooter charged num count murder	gets arrested angry to get away with murder guilty gets caught to kill someone to have killed someone guilty to repent	1	0	0	0	0
propublica illinois propublica earn nabj salute excellence award nomination	none none none none none none none none	0	0	1	0	0
tv actress pleads guilty bizarre case secretive sex cult	gets caught angry to find a new case immoral gets arrested to get out to have sex guilty to get out of trouble	0	0	0	0	1
satire governor northam hack infowars broadcast	people are killed angry to get away aggressive gets arrested to be a leader to be a politician satisfied to be a hero	0	0	0	0	1
crooked mechanic ebay seller jailed repairing wrecked top-of-the-range bmws	none none none none none none none none none	0	0	0	1	0
black hole hawaiian powehi here mean	people get into trouble angry to listen to the information dumb gets yelled at to be a good listener to have a bad name happy to be a good listener	0	0	1	0	0
california man charged hate crime sending letter threatening kill incoming minority neighbor	people are hurt angry to run criminal gets arrested to be a criminal to have a reason guilty to keep people safe	0	0	0	1	0
predator playground dark side finding love online	gets a new friend happy to get to know personx better lonely gets a new friend to find love to be in a dark side happy to find a partner	0	0	0	1	0
daughter-in-law opera singer plcido domingo reveals scientology celeb secret	none none none none none none none none none	0	0	0	1	0
man unleashes spider-man climbing apartment building escape fire	people are hurt scared to stop him brave gets burned to escape to have a gun relieved to get out of the building	0	0	1	0	0
judge block trump admin ending protection haitian immigrant	people lose money grateful to thank personx smart gets arrested to be a good citizen to have a policy powerful to be a good leader	0	0	0	0	1
human remains found newly purchased massachusetts home	gets a receipt sad to find out where personx is lost gets robbed to be found to be in the wrong place happy to go home	0	0	0	0	1
trump immigration asylum chief blame father devastating photo drowning death	gets a headache sad to cry mean gets arrested to be a hero to have a bad experience with drowning sad to make sure the case is closed	0	1	0	0	0
united extends boeing num max grounding canceling thousand flight	people are reprimanded annoyed to get their money back powerful gets yelled at to be successful to have the authority sad to make sure the plane does not crash	0	1	0	0	0
trump netanyahu part syria boost israeli leader flagging reelection	people lose money happy to get a new product a product gets a raise to be successful to be a politician happy to be a success	0	1	0	0	0
trump feel badly resigning british pm theresa	they get fired disappointed to give them a raise sad loses money to be a better employee to be a failure sad to get a new job	0	0	0	1	0
democrat defend congresswoman trump back corrupt country	they are demoted sad to protest the policy racist gets arrested to be a better citizen to be a racist justified to be a better citizen	1	0	0	0	0
tolerance inside secretive network immigrant youth shelter illinois	people are harassed by the racist racist youth happy to be successful in their own right secretive gets a lot of money to be safe to have been born with the wrong name happy to be a success	0	0	1	0	0
friend mourn baton rouge photographer slain truck; remembered genuine people	people grieve sad to cry sad is asked for help to be remembered to be in the presence of a dead body sad to be a good photographer	0	1	0	0	0
saudi arabia oil tanker attacked uae	people are injured angry to get revenge aggressive gets hurt to be heard to be in the presence of the oil tankers nervous to get away	0	0	1	0	0
school worker resigns telling black student lucky picking cotton	they are grateful thankful to get a good grade lucky gets a raise to get a good grade to be in school relieved to go home	0	0	0	1	0
dhs build num mile replacement border wall trump inauguration	people are safe happy to thank him smart gets arrested to be successful to be a security guard happy to be a success	0	0	0	0	1
bryce harper bat frosty dc homecoming home run	people get nervous annoyed to get a drink brave gets a black eye to have fun to be in school happy to get back home	0	0	0	0	1
